#"Step","Potential Energy (kJ/mole)"
39410,-18.6491378206
39420,-18.9053079808
39430,-18.7691315103
39440,-18.5625909602
39450,-18.6417021558
39460,-18.8305608781
39470,-19.1740125982
39480,-18.8405302631
39490,-18.638601382
39500,-18.9997411947
39510,-18.6949686976
39520,-18.2682917197
39530,-18.3146432047
39540,-18.4529144897
39550,-18.8074074758
39560,-18.538252577
39570,-18.4026893376
39580,-18.8059098561
39590,-19.1860944643
39600,-19.3013497133
39610,-19.0692770003
39620,-20.0264217768
39630,-20.3099092327
39640,-20.0766528078
39650,-19.6486599689
39660,-19.6203784903
39670,-20.500218085
39680,-20.378989402
39690,-20.1146125002
39700,-20.4529345745
39710,-20.2608879943
39720,-20.2974254406
39730,-20.0455007024
39740,-19.6967128417
39750,-20.0360761982
39760,-19.4542567158
39770,-18.7436011594
39780,-19.3093481556
39790,-19.0232538797
39800,-19.2666880116
39810,-19.3081882373
39820,-19.0853733212
39830,-19.4319191691
39840,-19.0979774907
39850,-18.9656724053
39860,-19.7023457076
39870,-19.609529095
39880,-18.9762711665
39890,-18.9353459877
39900,-19.3300304823
39910,-19.7699704089
39920,-19.3686807853
39930,-19.4266920819
39940,-19.7780157963
39950,-19.111147571
39960,-18.4122166817
39970,-18.1702652738
39980,-19.4902201799
39990,-19.8700016499
40000,-18.9555806617
40010,-18.9962442879
40020,-19.9983374567
40030,-20.4443933641
40040,-19.7590749751
40050,-19.3507578315
40060,-19.8959836672
40070,-20.522909109
40080,-20.3872555839
40090,-19.6852682461
40100,-19.7044446475
40110,-20.1378340801
40120,-20.0752004945
40130,-19.7518491978
40140,-19.1802966565
40150,-18.9921042267
40160,-18.8422272011
40170,-18.4806357753
40180,-18.0458358169
40190,-17.5926709615
40200,-17.286780789
40210,-16.7831813262
40220,-16.8158704271
40230,-17.06515767
40240,-16.451818154
40250,-16.6825115501
40260,-17.0373246378
40270,-17.0720944315
40280,-17.7241778095
40290,-17.5248140261
40300,-16.8720667149
40310,-17.6599622069
40320,-17.6401034943
40330,-17.4518772233
40340,-17.4228298302
40350,-17.3599544457
40360,-17.7472311495
40370,-16.9537867879
40380,-17.0964717751
40390,-17.3501162107
40400,-17.3372176392
40410,-17.8422592744
40420,-17.5378035176
40430,-18.1215951575
40440,-17.9039285918
40450,-17.2229830747
40460,-18.2174528917
40470,-18.1042093682
40480,-18.2110786472
40490,-18.011809122
40500,-17.3892161468
40510,-18.6168269447
40520,-17.6323259
40530,-17.5295618732
40540,-17.5235835213
40550,-16.5347432658
40560,-17.7731305264
40570,-17.4180302604
40580,-16.6995891933
40590,-17.1563460053
40600,-16.8519869166
40610,-17.6208852513
40620,-17.8498673512
40630,-17.5050349485
40640,-17.8959762127
40650,-17.0669999086
40660,-17.713183921
40670,-17.6403164107
40680,-17.2925595792
40690,-18.1677387444
40700,-17.3932031102
40710,-18.2584389154
40720,-18.328756466
40730,-18.4735272231
40740,-18.9869138601
40750,-18.4158465073
40760,-18.4121989831
40770,-19.0317385548
40780,-19.0651643103
40790,-19.2313842249
40800,-19.0719793616
40810,-19.5047398421
40820,-19.1871086679
40830,-19.0646854919
40840,-19.4443632973
40850,-18.8250704793
40860,-18.9813015515
40870,-18.8814621021
40880,-18.3891616959
40890,-18.9815145865
40900,-18.5379668875
40910,-18.7155263666
40920,-18.5572247755
40930,-18.3986613842
40940,-18.770037797
40950,-18.0576069233
40960,-18.6830891144
40970,-18.5052930648
40980,-18.303377639
40990,-19.1158081095
41000,-18.7522444645
41010,-19.0284271784
41020,-18.77214739
41030,-18.5890178802
41040,-18.9029904541
41050,-18.7484709627
41060,-18.6989993895
41070,-18.6764922601
41080,-18.7054272868
41090,-18.4124501478
41100,-18.2754561724
41110,-18.2279667382
41120,-18.2105856869
41130,-18.0369132049
41140,-18.1127335375
41150,-18.4971678227
41160,-19.0100760251
41170,-19.3684057202
41180,-19.4610071885
41190,-19.4023193182
41200,-19.3502843701
41210,-18.9610913573
41220,-19.4026219324
41230,-19.4835030128
41240,-19.4104419381
41250,-19.7340482042
41260,-19.3902962971
41270,-19.8496802324
41280,-20.1134386529
41290,-19.534864134
41300,-19.9549285944
41310,-18.9154644925
41320,-18.7003524724
41330,-19.0717824118
41340,-18.1056504284
41350,-17.7586969514
41360,-17.4313369444
41370,-16.7563356259
41380,-17.4746420188
41390,-16.8699917846
41400,-17.2315784155
41410,-18.5772121186
41420,-18.9057458624
41430,-19.3231617264
41440,-19.2523841061
41450,-20.2414654257
41460,-20.6246802403
41470,-19.6367361264
41480,-20.0066525414
41490,-19.762622758
41500,-19.4014254544
41510,-18.8599108485
41520,-18.4801645482
41530,-19.3587545618
41540,-19.2736434168
41550,-19.4561406113
41560,-19.6073250476
41570,-19.7525717207
41580,-19.6436576396
41590,-18.8226166578
41600,-19.2858652279
41610,-19.3588468026
41620,-18.5700553394
41630,-18.2822707573
41640,-18.8046237262
41650,-19.3852725037
41660,-19.0747860512
41670,-18.4374457006
41680,-18.7802707006
41690,-19.2345182037
41700,-18.5615676357
41710,-17.8009655125
41720,-18.1912428589
41730,-18.4937601293
41740,-17.7704843121
41750,-17.2531724469
41760,-18.0766028671
41770,-18.8583129487
41780,-18.6453532148
41790,-18.7922075399
41800,-19.28480682
41810,-19.0353449688
41820,-18.7036201176
41830,-18.4207420251
41840,-18.7099513759
41850,-18.2126711734
41860,-17.2596509245
41870,-18.2876774873
41880,-18.2204273179
41890,-18.2241556023
41900,-18.0268849453
41910,-18.7266453862
41920,-19.8566858961
41930,-18.772858716
41940,-18.8047943388
41950,-19.2908291131
41960,-19.3811822228
41970,-19.3892048081
41980,-18.5386309721
41990,-18.9552049458
42000,-19.3685688164
42010,-18.2231069922
42020,-17.6047706339
42030,-17.7079314915
42040,-17.9704856893
42050,-16.7222400521
42060,-16.1394934153
42070,-17.2030898835
42080,-17.0867722298
42090,-16.9716239884
42100,-16.9168423851
42110,-17.4302368228
42120,-18.0896147527
42130,-16.9354540822
42140,-17.2932357013
42150,-18.1763745189
42160,-17.4819137264
42170,-18.002004165
42180,-16.8197869686
42190,-17.8705879229
42200,-18.9492388042
42210,-16.7360212037
42220,-17.6023538649
42230,-18.0268914179
42240,-18.3181963703
42250,-18.9841086939
42260,-15.9067340093
42270,-17.1014616949
42280,-17.8282258799
42290,-16.4645515622
42300,-17.6956976944
42310,-15.2673101545
42320,-16.1089727129
42330,-15.4972880076
42340,-14.0755017613
42350,-16.6385351976
42360,-14.3401911053
42370,-14.4636742603
42380,-15.0750118961
42390,-14.816159321
42400,-16.6714976549
42410,-14.4663257893
42420,-15.2814996631
42430,-17.1576932461
42440,-16.2343205888
42450,-17.4511748671
42460,-16.6636275868
42470,-17.2226681827
42480,-18.5197350303
42490,-17.6773731246
42500,-18.8769188585
42510,-19.1211592245
42520,-18.5148194487
42530,-19.2292672151
42540,-18.6523294285
42550,-19.8001260793
42560,-19.8915583367
42570,-18.5989065928
42580,-18.8043547211
42590,-17.8127648118
42600,-17.8445316498
42610,-16.7884228319
42620,-14.4181284998
42630,-16.3793698812
42640,-16.4625206956
42650,-16.9581759426
42660,-17.1349331057
42670,-16.3480248529
42680,-18.4542002635
42690,-17.9464738488
42700,-18.5450773562
42710,-19.7357280618
42720,-18.6019484844
42730,-18.5570352193
42740,-16.9746459046
42750,-17.2653740226
42760,-17.9507130967
42770,-16.5745071975
42780,-16.0814603129
42790,-15.4122318634
42800,-16.3153459403
42810,-17.792545854
42820,-18.0628549669
42830,-18.4265978999
42840,-18.9880746273
42850,-19.8188026994
42860,-19.9821366876
42870,-19.2030404571
42880,-18.3946671696
42890,-17.9267424351
42900,-17.5304870537
42910,-17.5724984671
42920,-17.7729264159
42930,-16.9560832265
42940,-15.7531142677
42950,-15.5976843887
42960,-16.3538637562
42970,-16.5905282898
42980,-15.4481209775
42990,-14.7786057011
43000,-15.6937531165
43010,-16.5256133501
43020,-17.2235320744
43030,-16.3924033592
43040,-16.0263958596
43050,-17.6341093639
43060,-18.0808794021
43070,-17.9369499379
43080,-17.0057902978
43090,-16.9813094928
43100,-17.7879613562
43110,-17.882488075
43120,-17.8288250039
43130,-17.2431897765
43140,-17.0432642532
43150,-17.0584612706
43160,-16.8979982865
43170,-17.6096852762
43180,-18.2395162701
43190,-17.4031314466
43200,-16.7783461429
43210,-17.5284461673
43220,-19.5304537654
43230,-20.1096003073
43240,-18.4060433661
43250,-17.629300741
43260,-18.9132921775
43270,-19.4510654793
43280,-17.9926009516
43290,-16.6761905969
43300,-17.1390013817
43310,-19.0190036074
43320,-19.4785753838
43330,-18.9970693785
43340,-19.4463981163
43350,-19.3688074079
43360,-19.2778348108
43370,-18.9531699724
43380,-17.6504658926
43390,-17.6572307251
43400,-17.6456261683
43410,-17.5500737247
43420,-17.9146930997
43430,-18.0528223553
43440,-18.123458492
43450,-17.8129462003
43460,-17.6231679238
43470,-18.2193172286
43480,-18.598311839
43490,-18.6222809996
43500,-18.3927547427
43510,-18.3410956405
43520,-18.8117230965
43530,-18.9430361602
43540,-18.7730460645
43550,-18.3577701484
43560,-17.9485538862
43570,-17.517456794
43580,-16.9823504607
43590,-16.1487904837
43600,-15.6639781389
43610,-15.2556077045
43620,-14.6391231563
43630,-14.2742177515
43640,-14.4398646184
43650,-15.0452703265
43660,-15.598557683
43670,-15.8098749098
43680,-16.0728198985
43690,-16.9092711314
43700,-17.4493726973
43710,-17.4062809365
43720,-17.2631274145
43730,-17.2655999678
43740,-17.2929993756
43750,-16.8666280058
43760,-16.140967794
43770,-16.0590514098
43780,-16.4237816777
43790,-16.3956062657
43800,-16.1692829056
43810,-16.3927590209
43820,-16.7066340764
43830,-16.7770722494
43840,-16.8443977206
43850,-17.1370206718
43860,-17.3932916189
43870,-17.9518481827
43880,-18.379198189
43890,-18.1944595023
43900,-18.8745438855
43910,-19.4734665759
43920,-19.8067908657
43930,-20.0741926879
43940,-20.107917649
43950,-20.1296359716
43960,-19.9733770447
43970,-19.4024197592
43980,-18.5502615193
43990,-17.7207215513
44000,-16.8633635816
44010,-16.3646875279
44020,-16.3289620254
44030,-17.2805149325
44040,-18.9669008612
44050,-19.8093812229
44060,-20.0424194021
44070,-18.8317050436
44080,-17.6444362078
44090,-17.8405124422
44100,-17.4777341701
44110,-17.1082568368
44120,-16.554098751
44130,-16.4240537794
44140,-15.9918722493
44150,-16.3507089644
44160,-17.3337017122
44170,-17.4524490232
44180,-17.9294154637
44190,-18.3952738974
44200,-18.8606615998
44210,-19.2717751006
44220,-17.555223025
44230,-17.3356856502
44240,-17.0245791782
44250,-17.0263295883
44260,-16.6186882222
44270,-14.9370147773
44280,-14.6845026983
44290,-14.5226118688
44300,-14.6456372529
44310,-14.6896641408
44320,-12.8617761508
44330,-14.0455864154
44340,-13.6126048448
44350,-13.0288797524
44360,-13.7541350828
44370,-12.7572221447
44380,-14.6082586215
44390,-13.6103438658
44400,-11.6530011845
44410,-14.1612553316
44420,-13.4591949911
44430,-14.3376349076
44440,-15.5054065032
44450,-15.1967755348
44460,-16.9070837805
44470,-14.7344306076
44480,-15.6976232852
44490,-16.2926479767
44500,-16.5051407065
44510,-17.1506970336
44520,-15.6199023061
44530,-16.5243662935
44540,-17.106979337
44550,-16.3569023325
44560,-18.0065077317
44570,-16.4285901251
44580,-17.0612379085
44590,-17.9121225956
44600,-16.9963112836
44610,-18.3488988176
44620,-18.2421315335
44630,-18.2088413313
44640,-19.0086451205
44650,-18.6127602301
44660,-18.730819627
44670,-18.4286550585
44680,-17.6489718021
44690,-17.5529922151
44700,-16.5986940963
44710,-16.6288595431
44720,-16.8445726626
44730,-16.6534449739
44740,-17.8150824062
44750,-17.9457613663
44760,-18.8798730503
44770,-19.4896351397
44780,-19.1947258828
44790,-19.4835346139
44800,-18.5172840837
44810,-18.1013492063
44820,-18.3703946463
44830,-17.9030405007
44840,-17.8677521591
44850,-17.0592818013
44860,-16.9379573579
44870,-16.5654450569
44880,-16.0904509068
44890,-16.5501800356
44900,-16.9691097663
44910,-17.0315296551
44920,-16.903641797
44930,-17.2976167035
44940,-17.8326147989
44950,-17.500968905
44960,-17.4739599765
44970,-16.9661096896
44980,-16.5988653411
44990,-16.0426068257
45000,-15.1926615868
45010,-15.1616577014
45020,-14.7527836531
45030,-14.3469862928
45040,-13.8474000243
45050,-13.0306146162
45060,-13.4544911547
45070,-13.4114706031
45080,-13.0241299688
45090,-12.9496928304
45100,-12.7716172853
45110,-12.8590708005
45120,-12.7489189624
45130,-12.7279948119
45140,-13.1874921722
45150,-13.0939898624
45160,-13.2391771089
45170,-13.6521407414
45180,-14.0139857284
45190,-14.4804960674
45200,-14.7439868425
45210,-15.0812950499
45220,-15.4372024366
45230,-15.3461087499
45240,-15.701155203
45250,-15.4233586381
45260,-15.4071646738
45270,-15.9825175717
45280,-15.9899566115
45290,-15.9676685818
45300,-15.7802238038
45310,-16.239005494
45320,-16.1349794249
45330,-15.3024835238
45340,-15.3996052599
45350,-15.6365569442
45360,-15.6814685094
45370,-15.4531811241
45380,-14.9146282672
45390,-15.023740045
45400,-15.2654572382
45410,-14.7976827529
45420,-14.473770711
45430,-14.808905253
45440,-14.8936750115
45450,-14.8807470293
45460,-14.6442477096
45470,-14.9913651116
45480,-15.5256487496
45490,-15.5231289373
45500,-15.5357276619
45510,-16.2482494761
45520,-16.5940876697
45530,-16.5527536492
45540,-16.9264650241
45550,-17.4749472281
45560,-17.6690661224
45570,-17.7778148932
45580,-17.6707006464
45590,-18.4615929087
45600,-18.9348310554
45610,-18.0697684068
45620,-18.0166903289
45630,-18.3010767563
45640,-18.4679163524
45650,-18.2102034711
45660,-16.7463323169
45670,-17.1692095259
45680,-17.1716014541
45690,-17.0280630629
45700,-17.6485951832
45710,-18.4515280703
45720,-18.8959702515
45730,-18.7094911776
45740,-19.4055502354
45750,-20.0837405487
45760,-19.5557581443
45770,-18.6627075663
45780,-18.3883444056
45790,-19.2461694243
45800,-19.6861921362
45810,-19.0729166064
45820,-18.3647981303
45830,-18.396902308
45840,-18.9177484133
45850,-18.4120201442
45860,-17.9938928767
45870,-17.8481235915
45880,-17.2054642833
45890,-16.8919087227
45900,-16.6797826726
45910,-16.2549372328
45920,-16.4230752774
45930,-15.6171862995
45940,-15.3787683628
45950,-16.4787667016
45960,-16.3937383154
45970,-15.9957723252
45980,-16.4171646235
45990,-17.0450486746
46000,-17.7738913461
46010,-17.079058684
46020,-16.6654719507
46030,-18.2933313244
46040,-18.2226143115
46050,-17.4650696288
46060,-17.6329455055
46070,-17.9274930922
46080,-18.8737869895
46090,-18.2531757928
46100,-17.3916912051
46110,-18.1263386023
46120,-17.092468352
46130,-16.926304782
46140,-16.8521951151
46150,-15.9883155006
46160,-16.9298665679
46170,-15.6921391317
46180,-16.7058735421
46190,-18.2123691942
46200,-17.2696670765
46210,-17.4734198227
46220,-16.7477303767
46230,-18.2622850824
46240,-18.8764795666
46250,-17.8894029318
46260,-18.4310933635
46270,-18.2324198046
46280,-18.6526849627
46290,-18.19273806
46300,-17.6070661854
46310,-18.0684117414
46320,-17.8295209377
46330,-17.3420373022
46340,-17.4813255863
46350,-17.7780338157
46360,-17.7458694812
46370,-16.6484739719
46380,-17.3619305107
46390,-18.8575484388
46400,-18.4046690544
46410,-18.0698282153
46420,-18.2577681565
46430,-19.081211307
46440,-19.8426755034
46450,-19.4970830294
46460,-19.2159663282
46470,-19.5498753812
46480,-19.5055405305
46490,-18.8775910331
46500,-18.9083701392
46510,-19.0797395879
46520,-18.0723582818
46530,-17.694618309
46540,-18.2915796677
46550,-19.170701495
46560,-19.1310906624
46570,-18.1653160635
46580,-18.2270042322
46590,-19.1576236125
46600,-19.146413896
46610,-18.5831824314
46620,-18.0609029523
46630,-17.7529633038
46640,-17.7605758247
46650,-18.2270311723
46660,-18.6004138859
46670,-18.0789595851
46680,-17.2923967131
46690,-17.8323404754
46700,-18.8608717432
46710,-18.7580313956
46720,-18.889833324
46730,-19.0392693987
46740,-19.6156915001
46750,-20.2570083418
46760,-19.8769421195
46770,-19.3860733078
46780,-18.8992548076
46790,-18.9479264528
46800,-19.260031207
46810,-18.9347976837
46820,-19.0285967932
46830,-19.0247768787
46840,-18.7702134126
46850,-19.2628172233
46860,-18.8519081287
46870,-18.9385358982
46880,-19.3915960699
46890,-18.8582426249
46900,-19.4834251299
46910,-19.2940318194
46920,-19.4740187054
46930,-20.2721932759
46940,-19.3813140804
46950,-20.135139155
46960,-20.0947990859
46970,-19.3881099673
46980,-20.4853884055
46990,-19.5303619116
47000,-20.0689650125
47010,-20.5373714112
47020,-19.3203583225
47030,-20.4063944123
47040,-19.6545303536
47050,-19.7378879733
47060,-19.9344144572
47070,-18.9528037569
47080,-20.3202253738
47090,-19.6225282473
47100,-18.9264123061
47110,-20.345789277
47120,-19.3400526161
47130,-20.0841085684
47140,-19.7088076441
47150,-19.1790085376
47160,-20.4303696623
47170,-20.3539734166
47180,-20.3604960355
47190,-20.5770767136
47200,-19.9156540394
47210,-20.9766239719
47220,-20.2518928449
47230,-20.2214812708
47240,-20.351122322
47250,-19.9133649439
47260,-20.7744449405
47270,-19.6578378302
47280,-20.0684028362
47290,-20.7234895422
47300,-20.4427337989
47310,-20.3711886146
47320,-20.304906742
47330,-20.6354967538
47340,-20.0329521526
47350,-19.2687946828
47360,-19.45333205
47370,-19.5255645093
47380,-19.9399597104
47390,-19.6277978772
47400,-19.6360971863
47410,-19.7857478519
47420,-19.2783129787
47430,-19.4325666905
47440,-19.2376423848
47450,-19.2994446442
47460,-19.3146987667
47470,-19.0393944062
47480,-19.1592975564
47490,-19.1237841322
47500,-19.0952678753
47510,-18.4391424527
47520,-19.1553313004
47530,-19.6859265997
47540,-18.9980058898
47550,-18.7530806862
47560,-19.1253368678
47570,-19.7068983971
47580,-19.6711010052
47590,-19.0098896145
47600,-18.9715810609
47610,-18.8356473144
47620,-18.8669552316
47630,-18.5700834327
47640,-17.9195381872
47650,-18.3306031324
47660,-18.1123368561
47670,-18.1062266962
47680,-18.7786979003
47690,-18.7735644606
47700,-19.2510411579
47710,-18.3305317823
47720,-17.8316018094
47730,-18.8719457148
47740,-17.8625914734
47750,-17.8395801083
47760,-17.216407704
47770,-17.8976410746
47780,-18.2875321829
47790,-17.0201899691
47800,-18.7833636092
47810,-18.4947620676
47820,-18.9571057097
47830,-19.2485198573
47840,-18.5345962159
47850,-19.8769874574
47860,-18.9843393125
47870,-18.1979723905
47880,-19.3343752585
47890,-19.1452938513
47900,-19.2890269742
47910,-18.9201399313
47920,-18.550587627
47930,-19.5891300259
47940,-18.6847289236
47950,-19.072454382
47960,-20.0463616288
47970,-20.0108265412
47980,-20.0230068055
47990,-20.0615987585
48000,-20.1384659693
48010,-20.5348179716
48020,-19.59026461
48030,-18.9658919756
48040,-19.6531988095
48050,-19.5219806807
48060,-19.4345860631
48070,-18.5876365086
48080,-18.1044708382
48090,-18.9345347323
48100,-18.3512195371
48110,-18.7734598701
48120,-18.774357658
